ano;semana_epidemiologica;fecha_inicio_semana_epidemiologica;grupo_etario;departamento_residencia;n_notificaciones;n_confirmados_probables_fis;n_confirmados_por_laboratorio;n_internados_fecha_internacion;n_internados_uti_fecha_internacion;n_fallecidos_confirmados_por_laboratorio
2023;9;2023-02-26;[80,90);COMUNA 7;1;0;0;0;0;0
2023;9;2023-02-26;[0,10);COMUNA 8;1;0;0;0;0;0
2023;9;2023-02-26;[10,20);COMUNA 8;3;1;1;0;0;0
2023;9;2023-02-26;[20,30);COMUNA 8;1;1;1;0;0;0
2023;9;2023-02-26;[30,40);COMUNA 8;3;4;4;0;0;0
2023;9;2023-02-26;[40,50);COMUNA 8;3;3;2;0;0;0
2023;9;2023-02-26;[50,60);COMUNA 8;1;0;0;0;0;0
2023;9;2023-02-26;[60,70);COMUNA 8;1;0;0;0;0;0
2023;9;2023-02-26;[0,10);COMUNA 9;1;4;3;0;0;0
2023;9;2023-02-26;[10,20);COMUNA 9;7;16;14;0;0;0
2023;9;2023-02-26;[20,30);COMUNA 9;9;9;7;0;0;0
2023;9;2023-02-26;[30,40);COMUNA 9;8;16;15;1;0;0
2023;9;2023-02-26;[40,50);COMUNA 9;8;13;11;0;0;0
2023;9;2023-02-26;[50,60);COMUNA 9;5;8;8;0;0;0
2023;9;2023-02-26;[60,70);COMUNA 9;2;8;7;0;0;0
2023;9;2023-02-26;[70,80);COMUNA 9;1;2;2;0;0;0
2023;9;2023-02-26;[80,90);COMUNA 9;0;1;0;0;0;0
2023;9;2023-02-26;[10,20);SIN DATOS;1;0;0;0;0;0
2023;9;2023-02-26;[20,30);SIN DATOS;0;1;1;0;0;0
2023;9;2023-02-26;[30,40);SIN DATOS;2;0;0;0;0;0
2023;9;2023-02-26;[40,50);SIN DATOS;1;2;2;0;0;0
2023;9;2023-02-26;[50,60);SIN DATOS;1;2;1;1;0;0
2023;9;2023-02-26;[60,70);SIN DATOS;1;0;0;0;0;0
2023;9;2023-02-26;[80,90);SIN DATOS;0;1;1;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 1;1;0;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 1;4;2;2;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 1;5;5;5;1;0;0
2023;10;2023-03-05;[40,50);COMUNA 1;1;1;1;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 1;1;1;1;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 1;1;0;0;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 10;1;1;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 10;4;4;4;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 10;8;6;4;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 10;2;3;2;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 10;10;5;5;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 10;4;3;1;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 10;5;5;5;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 10;2;0;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 11;4;8;8;1;0;0
2023;10;2023-03-05;[20,30);COMUNA 11;0;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 11;2;6;5;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 11;4;6;5;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 11;5;6;6;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 11;5;5;4;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 11;3;2;2;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 11;0;2;1;1;1;0
2023;10;2023-03-05;[20,30);COMUNA 12;2;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 12;2;1;1;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 12;0;1;1;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 12;2;0;0;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 12;1;0;0;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 12;0;1;1;1;0;0
2023;10;2023-03-05;[90,100);COMUNA 12;1;0;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 13;1;1;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 13;1;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 13;0;2;2;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 13;1;0;0;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 13;1;1;1;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 13;3;2;2;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 13;0;1;0;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 13;0;2;2;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 14;1;0;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 14;4;5;5;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 14;3;2;2;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 14;2;2;2;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 14;4;6;4;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 14;1;1;0;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 14;2;1;1;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 14;1;0;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 15;2;2;2;3;1;0
2023;10;2023-03-05;[20,30);COMUNA 15;0;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 15;3;4;2;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 15;2;1;1;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 15;4;0;0;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 15;0;1;1;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 2;1;0;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 2;1;0;0;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 2;1;1;1;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 2;1;1;0;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 2;1;0;0;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 2;1;0;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 3;1;0;0;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 3;1;3;3;1;0;0
2023;10;2023-03-05;[50,60);COMUNA 3;0;1;1;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 4;2;1;1;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 4;5;2;2;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 4;4;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 4;4;4;2;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 4;6;3;3;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 4;2;1;1;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 4;0;1;1;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 5;1;2;2;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 5;2;1;1;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 5;3;3;3;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 5;1;0;0;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 5;2;1;1;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 5;1;0;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 6;1;0;0;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 6;2;1;1;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 6;2;3;3;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 6;2;1;1;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 6;2;2;2;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 7;3;1;1;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 7;9;3;3;0;0;0
2023;10;2023-03-05;[20,30);COMUNA 7;3;3;2;1;0;0
2023;10;2023-03-05;[30,40);COMUNA 7;8;7;7;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 7;4;1;1;0;0;0
2023;10;2023-03-05;[50,60);COMUNA 7;2;0;0;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 7;1;1;1;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 7;1;1;0;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 7;1;1;1;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 8;3;0;0;0;0;0
2023;10;2023-03-05;[10,20);COMUNA 8;4;1;1;1;0;0
2023;10;2023-03-05;[20,30);COMUNA 8;5;3;3;0;0;0
2023;10;2023-03-05;[30,40);COMUNA 8;13;10;9;0;0;0
2023;10;2023-03-05;[40,50);COMUNA 8;6;7;7;1;0;0
2023;10;2023-03-05;[50,60);COMUNA 8;2;1;1;0;0;0
2023;10;2023-03-05;[0,10);COMUNA 9;5;3;3;1;1;0
2023;10;2023-03-05;[10,20);COMUNA 9;23;19;16;2;0;0
2023;10;2023-03-05;[20,30);COMUNA 9;22;24;22;1;0;0
2023;10;2023-03-05;[30,40);COMUNA 9;23;18;17;1;0;0
2023;10;2023-03-05;[40,50);COMUNA 9;20;23;18;2;0;0
2023;10;2023-03-05;[50,60);COMUNA 9;17;17;14;0;0;0
2023;10;2023-03-05;[60,70);COMUNA 9;7;13;11;0;0;0
2023;10;2023-03-05;[70,80);COMUNA 9;4;7;6;0;0;0
2023;10;2023-03-05;[80,90);COMUNA 9;4;3;3;1;0;0
2023;10;2023-03-05;[90,100);COMUNA 9;1;0;0;0;0;0
2023;10;2023-03-05;[0,10);SIN DATOS;3;2;2;0;0;0
2023;10;2023-03-05;[10,20);SIN DATOS;2;3;3;0;0;0
2023;10;2023-03-05;[20,30);SIN DATOS;2;3;3;0;0;0
2023;10;2023-03-05;[30,40);SIN DATOS;3;3;3;0;0;0
2023;10;2023-03-05;[40,50);SIN DATOS;3;3;3;0;0;0
2023;10;2023-03-05;[50,60);SIN DATOS;1;1;0;0;0;0
2023;10;2023-03-05;[60,70);SIN DATOS;2;1;0;0;0;0
2023;10;2023-03-05;[70,80);SIN DATOS;1;1;1;1;0;0
2023;10;2023-03-05;[80,90);SIN DATOS;1;1;1;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 1;2;6;6;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 1;4;2;2;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 1;5;4;2;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 1;4;4;4;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 1;2;3;3;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 1;0;2;2;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 10;1;3;3;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 10;5;11;11;1;0;0
2023;11;2023-03-12;[20,30);COMUNA 10;9;13;13;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 10;6;9;9;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 10;12;20;18;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 10;9;15;15;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 10;5;11;10;1;0;0
2023;11;2023-03-12;[70,80);COMUNA 10;6;8;8;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 10;0;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 11;1;0;0;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 11;9;7;6;1;0;0
2023;11;2023-03-12;[20,30);COMUNA 11;3;5;4;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 11;8;10;9;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 11;11;11;10;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 11;6;12;10;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 11;8;6;6;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 11;2;2;2;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 11;3;2;2;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 12;3;0;0;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 12;0;1;1;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 12;1;2;2;1;0;0
2023;11;2023-03-12;[40,50);COMUNA 12;3;1;1;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 12;2;4;4;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 12;1;1;0;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 12;1;1;0;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 12;0;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 13;1;0;0;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 13;2;0;0;1;0;0
2023;11;2023-03-12;[20,30);COMUNA 13;1;2;2;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 13;6;12;7;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 13;1;2;2;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 13;3;6;5;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 13;1;3;2;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 13;3;4;2;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 13;2;0;0;0;0;0
2023;11;2023-03-12;[90,100);COMUNA 13;0;2;2;1;0;0
2023;11;2023-03-12;[10,20);COMUNA 14;0;6;5;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 14;8;6;4;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 14;3;6;6;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 14;3;14;9;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 14;8;2;1;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 14;3;5;3;1;0;0
2023;11;2023-03-12;[70,80);COMUNA 14;0;1;0;1;0;0
2023;11;2023-03-12;[80,90);COMUNA 14;2;1;0;0;0;0
2023;11;2023-03-12;[90,100);COMUNA 14;1;1;0;1;1;0
2023;11;2023-03-12;[0,10);COMUNA 15;1;0;0;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 15;5;4;4;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 15;6;1;1;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 15;5;4;4;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 15;6;9;9;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 15;3;6;5;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 15;2;3;2;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 15;1;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 2;1;0;0;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 2;1;2;2;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 2;1;2;2;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 2;3;1;1;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 2;1;1;1;1;0;0
2023;11;2023-03-12;[50,60);COMUNA 2;2;1;1;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 2;1;1;1;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 2;1;1;0;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 2;0;1;1;1;0;0
2023;11;2023-03-12;[10,20);COMUNA 3;2;0;0;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 3;4;3;3;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 3;7;6;6;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 3;1;4;4;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 3;7;3;3;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 3;1;1;1;0;0;0
2023;11;2023-03-12;[90,100);COMUNA 3;1;0;0;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 4;3;1;1;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 4;4;2;2;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 4;4;7;7;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 4;9;8;8;2;0;0
2023;11;2023-03-12;[40,50);COMUNA 4;2;5;5;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 4;5;3;3;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 4;3;2;2;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 4;0;1;1;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 4;0;1;1;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 5;1;0;0;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 5;6;3;1;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 5;2;6;6;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 5;4;3;1;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 5;1;1;1;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 5;3;3;2;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 5;0;2;1;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 5;1;0;0;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 6;1;2;2;1;0;0
2023;11;2023-03-12;[20,30);COMUNA 6;5;1;1;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 6;6;6;4;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 6;2;2;2;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 6;4;2;2;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 6;1;1;1;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 6;0;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 7;0;1;1;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 7;3;5;4;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 7;11;11;10;1;0;0
2023;11;2023-03-12;[30,40);COMUNA 7;10;11;11;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 7;5;7;7;1;0;0
2023;11;2023-03-12;[50,60);COMUNA 7;2;4;3;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 7;4;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 8;3;1;1;0;0;0
2023;11;2023-03-12;[10,20);COMUNA 8;8;6;6;0;0;0
2023;11;2023-03-12;[20,30);COMUNA 8;10;17;15;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 8;10;11;10;0;0;0
2023;11;2023-03-12;[40,50);COMUNA 8;10;14;14;0;0;0
2023;11;2023-03-12;[50,60);COMUNA 8;5;8;8;0;0;0
2023;11;2023-03-12;[60,70);COMUNA 8;2;5;2;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 8;1;1;0;0;0;0
2023;11;2023-03-12;[90,100);COMUNA 8;0;1;1;0;0;0
2023;11;2023-03-12;[0,10);COMUNA 9;13;17;16;1;0;0
2023;11;2023-03-12;[10,20);COMUNA 9;27;42;38;1;0;0
2023;11;2023-03-12;[20,30);COMUNA 9;25;48;45;0;0;0
2023;11;2023-03-12;[30,40);COMUNA 9;17;45;42;3;0;0
2023;11;2023-03-12;[40,50);COMUNA 9;33;46;41;1;0;0
2023;11;2023-03-12;[50,60);COMUNA 9;20;41;39;1;0;0
2023;11;2023-03-12;[60,70);COMUNA 9;20;26;23;0;0;0
2023;11;2023-03-12;[70,80);COMUNA 9;13;20;20;0;0;0
2023;11;2023-03-12;[80,90);COMUNA 9;2;4;3;0;0;0
2023;11;2023-03-12;[90,100);COMUNA 9;0;1;1;0;0;0
2023;11;2023-03-12;[0,10);SIN DATOS;0;3;3;0;0;0
2023;11;2023-03-12;[10,20);SIN DATOS;11;11;11;0;0;0
2023;11;2023-03-12;[20,30);SIN DATOS;14;12;12;0;0;0
2023;11;2023-03-12;[30,40);SIN DATOS;2;6;5;0;0;0
2023;11;2023-03-12;[40,50);SIN DATOS;8;5;3;0;0;0
2023;11;2023-03-12;[50,60);SIN DATOS;3;4;4;0;0;0
2023;11;2023-03-12;[60,70);SIN DATOS;5;2;2;0;0;0
2023;11;2023-03-12;[70,80);SIN DATOS;3;2;2;0;0;0
2023;11;2023-03-12;[80,90);SIN DATOS;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 1;2;0;0;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 1;4;1;1;1;0;0
2023;12;2023-03-19;[20,30);COMUNA 1;3;3;2;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 1;10;3;2;1;0;0
2023;12;2023-03-19;[40,50);COMUNA 1;10;4;4;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 1;4;2;2;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 1;3;6;3;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 1;1;1;1;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 10;5;3;2;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 10;22;29;25;2;0;0
2023;12;2023-03-19;[20,30);COMUNA 10;30;31;28;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 10;25;29;21;1;0;0
2023;12;2023-03-19;[40,50);COMUNA 10;41;58;50;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 10;28;36;28;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 10;19;29;23;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 10;21;22;19;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 10;6;8;7;1;0;0
2023;12;2023-03-19;[0,10);COMUNA 11;0;1;1;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 11;10;19;17;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 11;14;22;20;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 11;17;25;21;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 11;21;25;20;1;0;0
2023;12;2023-03-19;[50,60);COMUNA 11;18;36;28;1;1;0
2023;12;2023-03-19;[60,70);COMUNA 11;10;24;16;1;0;0
2023;12;2023-03-19;[70,80);COMUNA 11;8;17;12;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 11;4;2;2;0;0;0
2023;12;2023-03-19;[90,100);COMUNA 11;0;1;1;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 12;1;3;3;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 12;4;4;3;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 12;5;3;2;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 12;1;7;4;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 12;6;2;2;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 12;3;2;2;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 12;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 13;0;1;1;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 13;2;1;1;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 13;6;10;6;1;0;0
2023;12;2023-03-19;[30,40);COMUNA 13;11;6;6;1;0;0
2023;12;2023-03-19;[40,50);COMUNA 13;2;2;1;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 13;4;0;0;1;0;0
2023;12;2023-03-19;[60,70);COMUNA 13;7;5;5;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 13;6;7;4;0;0;0
2023;12;2023-03-19;[90,100);COMUNA 13;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 14;0;1;1;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 14;13;18;12;2;0;0
2023;12;2023-03-19;[20,30);COMUNA 14;13;18;9;1;0;0
2023;12;2023-03-19;[30,40);COMUNA 14;25;21;11;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 14;22;24;18;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 14;9;10;6;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 14;9;5;4;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 14;3;9;6;1;0;0
2023;12;2023-03-19;[80,90);COMUNA 14;3;4;4;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 15;5;5;5;1;0;0
2023;12;2023-03-19;[20,30);COMUNA 15;5;6;4;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 15;6;9;7;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 15;9;15;10;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 15;8;11;10;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 15;4;5;2;1;0;0
2023;12;2023-03-19;[70,80);COMUNA 15;2;4;3;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 15;1;1;1;0;0;0
2023;12;2023-03-19;[90,100);COMUNA 15;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 2;1;0;0;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 2;3;2;1;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 2;4;4;3;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 2;4;5;4;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 2;2;4;3;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 2;2;0;0;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 2;2;3;1;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 2;1;3;2;1;0;0
2023;12;2023-03-19;[80,90);COMUNA 2;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 3;2;1;1;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 3;2;2;2;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 3;8;9;9;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 3;5;7;6;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 3;10;3;3;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 3;8;5;4;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 3;2;3;3;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 3;1;0;0;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 4;6;1;0;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 4;4;10;7;1;0;0
2023;12;2023-03-19;[20,30);COMUNA 4;18;9;8;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 4;16;19;17;1;0;0
2023;12;2023-03-19;[40,50);COMUNA 4;10;6;5;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 4;3;2;2;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 4;5;3;3;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 4;4;2;2;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 5;2;0;0;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 5;5;4;2;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 5;7;8;6;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 5;15;9;8;0;0;0
2023;12;2023-03-19;[40,50);COMUNA 5;8;11;8;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 5;2;6;4;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 5;4;5;5;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 5;1;1;1;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 5;0;2;2;0;0;0
2023;12;2023-03-19;[0,10);COMUNA 6;1;0;0;0;0;0
2023;12;2023-03-19;[10,20);COMUNA 6;5;6;5;0;0;0
2023;12;2023-03-19;[20,30);COMUNA 6;9;5;5;0;0;0
2023;12;2023-03-19;[30,40);COMUNA 6;9;2;2;2;0;0
2023;12;2023-03-19;[40,50);COMUNA 6;9;5;5;0;0;0
2023;12;2023-03-19;[50,60);COMUNA 6;6;9;8;0;0;0
2023;12;2023-03-19;[60,70);COMUNA 6;2;3;2;0;0;0
2023;12;2023-03-19;[70,80);COMUNA 6;3;1;1;0;0;0
2023;12;2023-03-19;[80,90);COMUNA 6;2;2;2;0;0;0
